,ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
83267,A201,2014-09-05,12.8,2456.4,26.683333333333334,32.6,22.4,93.0,53.0,12.1,0.6958333333333333
83268,A201,2014-09-06,0.2,2449.4,26.6375,32.4,23.0,93.0,51.0,5.3,0.4125
83269,A201,2014-09-07,1.4,3007.1,26.495833333333334,32.5,23.3,93.0,54.0,7.8,0.4666666666666666
83270,A201,2014-09-08,7.2,2677.0,26.679166666666664,32.4,23.5,93.0,55.0,5.3,0.4708333333333334
83271,A201,2014-09-09,3.0,2336.1,26.8625,32.7,23.6,92.0,52.0,6.6,0.4208333333333333
83272,A201,2014-09-10,0.6,2988.7,26.22083333333333,33.1,23.4,93.0,55.0,6.0,0.2875
83273,A201,2014-09-11,0.0,2813.1,27.02916666666667,32.7,23.9,91.0,54.0,5.5,0.5291666666666667
83274,A201,2014-09-12,0.0,3149.2,27.475,33.0,23.9,90.0,53.0,7.5,0.7000000000000001
83275,A201,2014-09-13,0.8,2888.4,27.070833333333336,33.5,23.2,91.0,50.0,6.4,0.5499999999999999
83276,A201,2014-09-14,4.0,3085.9,27.15416666666667,33.3,23.3,92.0,54.0,7.0,0.8125
83277,A201,2014-09-15,0.0,2920.1,27.33333333333333,33.0,24.0,91.0,57.0,6.2,0.8250000000000001
83278,A201,2014-09-16,33.2,2592.6,26.39583333333333,33.0,19.8,93.0,53.0,17.1,0.7291666666666666
83279,A201,2014-09-17,0.2,2900.6,27.0625,33.3,22.7,94.0,52.0,6.6,0.4541666666666666
83280,A201,2014-09-18,21.2,2246.8,26.245833333333334,32.6,22.6,94.0,54.0,11.2,0.4791666666666667
83281,A201,2014-09-19,1.6,2484.6,26.141666666666666,32.1,22.6,94.0,55.0,7.6,0.6583333333333333
83282,A201,2014-09-20,0.4,3392.4,27.0875,33.2,23.1,91.0,52.0,6.9,0.7333333333333333
83283,A201,2014-09-21,7.4,2990.2,26.96666666666667,32.8,23.1,92.0,51.0,7.7,0.7541666666666668
83284,A201,2014-09-22,0.6,2315.0,26.75,32.4,23.3,91.0,52.0,6.4,0.8458333333333333
83285,A201,2014-09-23,9.2,2567.0,26.73333333333333,33.2,22.6,89.0,52.0,7.4,0.8541666666666666
83286,A201,2014-09-24,0.0,2713.8,26.945833333333336,32.2,23.1,93.0,55.0,7.2,0.7999999999999999
83287,A201,2014-09-25,0.0,3180.2,27.425,32.9,22.8,92.0,48.0,6.9,0.8583333333333334
83288,A201,2014-09-26,4.8,2683.4,26.67083333333333,33.4,22.7,93.0,49.0,8.2,0.975
83289,A201,2014-09-27,32.2,2927.7,26.625,33.7,23.0,93.0,52.0,11.4,0.5333333333333333
83290,A201,2014-09-28,1.2,2570.6,27.025,34.0,22.5,94.0,46.0,8.7,0.7125
83291,A201,2014-09-29,1.6,2673.2,26.825,33.6,22.3,94.0,48.0,8.1,0.6958333333333333
83292,A201,2014-09-30,0.0,2553.5,27.495833333333334,32.9,23.3,93.0,46.0,5.8,0.9166666666666666
83293,A201,2014-10-01,6.0,3124.3,26.883333333333336,32.5,22.9,93.0,51.0,8.3,0.8083333333333332
83294,A201,2014-10-02,2.4,2753.6,27.079166666666666,33.1,23.9,93.0,51.0,7.2,0.7833333333333333
83295,A201,2014-10-03,0.0,2844.6,28.03333333333333,33.1,24.3,91.0,52.0,7.2,0.9625
83296,A201,2014-10-04,0.2,2785.1,27.320833333333336,32.8,23.6,90.0,50.0,8.2,0.9291666666666668
83297,A201,2014-10-05,0.0,3166.5,27.354166666666668,33.9,23.5,92.0,48.0,8.0,1.1916666666666669
83298,A201,2014-10-06,11.2,2683.9,27.9875,33.9,23.7,90.0,47.0,10.6,0.9875
83299,A201,2014-10-07,3.8,3152.1,27.1625,33.1,24.2,90.0,52.0,7.5,0.9375
83300,A201,2014-10-08,0.4,2716.8,27.104166666666668,33.1,23.7,91.0,54.0,7.8,0.7625000000000001
83301,A201,2014-10-09,1.4,3067.9,26.316666666666663,33.5,23.8,92.0,53.0,9.3,0.3791666666666666
83302,A201,2014-10-10,2.8,2713.3,27.04583333333333,33.6,23.6,90.0,52.0,8.4,0.425
83303,A201,2014-10-11,4.8,2951.2,27.65833333333333,34.6,24.7,90.0,47.0,7.5,0.725
83304,A201,2014-10-12,3.0,2325.0,27.354166666666668,32.0,24.0,93.0,61.0,6.4,0.6166666666666667
83305,A201,2014-10-13,9.6,2408.6,26.34166666666667,32.4,21.9,94.0,55.0,13.7,1.0416666666666667
83306,A201,2014-10-14,0.0,2636.8,27.525,33.8,23.3,94.0,49.0,6.4,0.7916666666666666
83307,A201,2014-10-15,10.2,2177.1,27.1375,33.4,23.4,92.0,52.0,9.0,0.9208333333333334
83308,A201,2014-10-16,0.4,2705.3,27.683333333333334,32.4,24.2,91.0,57.0,6.6,1.0375
83309,A201,2014-10-17,0.0,3051.4,27.8375,33.3,23.9,90.0,51.0,6.6,0.875
83310,A201,2014-10-18,0.4,2815.8,28.304166666666664,34.0,23.7,91.0,47.0,6.4,0.4375
83311,A201,2014-10-19,1.2,2656.5,27.6375,34.2,24.2,89.0,49.0,6.3,0.5708333333333333
83312,A201,2014-10-20,0.0,2798.1,27.78333333333333,33.0,23.8,92.0,54.0,5.6,0.5375
83313,A201,2014-10-21,1.0,2916.7,27.84166666666667,33.0,24.3,90.0,54.0,5.7,0.5125000000000001
83314,A201,2014-10-22,0.8,3056.9,27.1125,32.5,23.7,91.0,55.0,8.5,0.3833333333333333
83315,A201,2014-10-23,10.2,2625.7,26.53333333333333,32.4,22.9,92.0,55.0,5.5,0.4416666666666666
83316,A201,2014-10-24,0.2,2868.5,26.85,33.0,22.6,94.0,55.0,8.0,0.525
83317,A201,2014-10-25,4.2,3045.5,27.54583333333333,33.4,24.3,90.0,52.0,7.0,0.5499999999999999
83318,A201,2014-10-26,0.0,2808.9,27.23333333333333,32.8,22.5,94.0,51.0,5.6,0.4875
83319,A201,2014-10-27,0.0,3216.2,27.775,34.3,22.9,92.0,44.0,6.8,0.6791666666666667
83320,A201,2014-10-28,0.0,2932.7,27.73333333333333,33.2,23.2,91.0,46.0,7.5,0.5958333333333333
83321,A201,2014-10-29,0.0,2452.3,28.03333333333333,33.9,23.7,92.0,45.0,6.9,0.625
83322,A201,2014-10-30,1.0,2940.4,27.52083333333333,33.8,23.3,90.0,48.0,8.5,0.6708333333333334
83323,A201,2014-10-31,0.0,3243.0,28.0625,34.9,22.8,92.0,39.0,8.1,0.6791666666666667
83324,A201,2014-11-01,0.0,2921.0,28.275,35.0,23.2,87.0,39.0,8.6,0.9583333333333334
83325,A201,2014-11-02,0.0,2785.1,27.866666666666664,33.2,23.7,88.0,50.0,8.6,1.1541666666666666
83326,A201,2014-11-03,1.0,2608.3,27.929166666666664,33.3,25.1,84.0,51.0,7.0,0.9625
83327,A201,2014-11-04,0.0,2573.6,27.9,33.5,24.0,91.0,50.0,6.7,1.2
83328,A201,2014-11-05,0.0,2951.2,28.320833333333336,35.1,23.5,91.0,42.0,8.5,1.0541666666666667
83329,A201,2014-11-06,0.0,2936.7,28.016666666666666,34.9,23.1,89.0,42.0,6.9,1.2375
83330,A201,2014-11-07,0.0,2260.2,28.15833333333333,33.2,24.2,89.0,53.0,7.8,1.1375
83331,A201,2014-11-08,0.0,2221.0,28.525,34.2,24.4,90.0,48.0,7.8,0.9416666666666668
83332,A201,2014-11-09,0.0,2978.1,27.870833333333334,34.2,23.6,88.0,38.0,7.6,1.15
83333,A201,2014-11-10,0.0,3087.1,27.9875,34.7,22.9,89.0,39.0,7.5,1.1625
83334,A201,2014-11-11,0.2,2679.2,27.945833333333336,33.0,23.9,91.0,50.0,7.5,0.9833333333333334
83335,A201,2014-11-12,0.2,2651.4,27.808333333333334,34.2,24.9,87.0,50.0,6.7,0.8708333333333332
83336,A201,2014-11-13,0.0,2635.5,28.14583333333333,35.2,23.1,91.0,40.0,8.2,0.9333333333333332
83337,A201,2014-11-14,0.0,3004.3,27.554166666666664,34.0,22.1,92.0,45.0,8.0,1.2291666666666667
83338,A201,2014-11-15,0.4,3117.1,28.2375,34.0,24.0,91.0,42.0,7.8,0.9291666666666668
83339,A201,2014-11-16,3.8,2394.3,27.695833333333336,33.5,24.8,86.0,47.0,7.2,0.8375
83340,A201,2014-11-17,4.6,1991.0,27.304166666666664,33.3,23.7,92.0,52.0,8.2,0.6291666666666667
83341,A201,2014-11-18,0.0,2908.1,27.945833333333336,34.4,23.8,93.0,45.0,7.1,0.8833333333333333
83342,A201,2014-11-19,16.8,2230.4,27.67083333333333,33.8,23.2,91.0,50.0,8.9,0.6958333333333333
83343,A201,2014-11-20,7.6,2864.3,27.3375,34.9,23.6,91.0,45.0,6.4,0.6166666666666667
83344,A201,2014-11-21,2.2,2544.0,27.1875,34.5,23.1,93.0,46.0,5.9,0.5541666666666667
83345,A201,2014-11-22,0.2,2573.2,27.83333333333333,33.6,23.9,89.0,51.0,7.5,0.6416666666666667
83346,A201,2014-11-23,0.0,2743.4,28.191666666666663,34.2,23.8,90.0,46.0,7.8,1.0041666666666669
83347,A201,2014-11-24,0.0,3094.6,28.316666666666663,35.4,23.6,89.0,38.0,8.1,1.0333333333333334
83348,A201,2014-11-25,0.0,3197.8,27.875,34.6,22.7,91.0,41.0,8.3,1.2916666666666667
83349,A201,2014-11-26,0.0,2467.5,28.34166666666667,34.6,23.9,90.0,46.0,8.1,1.1041666666666667
83350,A201,2014-11-27,0.0,2682.7,28.754166666666663,35.2,24.3,89.0,35.0,9.4,1.0916666666666666
83351,A201,2014-11-28,0.0,2089.1,27.25,34.0,22.0,91.0,45.0,7.5,1.2875
83352,A201,2014-11-29,0.0,3071.3,28.025,34.4,23.0,92.0,44.0,7.1,1.1166666666666667
83353,A201,2014-11-30,3.4,2419.8,27.72083333333333,33.8,24.6,87.0,48.0,7.3,1.0833333333333333
83354,A201,2014-12-01,0.0,2870.3,27.883333333333336,33.0,23.4,92.0,51.0,7.1,1.0833333333333333
83355,A201,2014-12-02,0.0,3218.4,27.97083333333333,34.8,22.9,91.0,42.0,8.4,1.2375
83356,A201,2014-12-03,3.4,2751.8,27.745833333333334,34.0,24.1,90.0,48.0,7.9,0.8208333333333333
83357,A201,2014-12-04,2.8,2350.1,27.041666666666668,32.4,24.7,92.0,55.0,6.8,0.5291666666666667
83358,A201,2014-12-05,1.2,2792.4,26.383333333333336,33.4,23.8,92.0,52.0,7.2,0.6375000000000001
83359,A201,2014-12-06,1.0,2514.6,27.479166666666668,34.1,24.4,90.0,47.0,7.6,0.8916666666666666
83360,A201,2014-12-07,0.0,2906.3,27.8875,34.3,22.8,93.0,44.0,7.3,1.0541666666666667
83361,A201,2014-12-08,0.0,2338.9,27.775,34.5,23.0,93.0,41.0,7.2,1.0083333333333333
83362,A201,2014-12-09,2.2,2135.5,27.495833333333334,33.5,23.5,92.0,51.0,8.4,0.8875000000000001
83363,A201,2014-12-10,0.2,1932.5,27.4375,33.0,23.6,92.0,53.0,6.8,0.9916666666666668
83364,A201,2014-12-11,0.2,2641.5,28.8375,35.6,23.6,90.0,35.0,8.4,0.8791666666666668
83365,A201,2014-12-12,8.2,2634.3,27.3,34.6,23.2,92.0,42.0,8.6,0.7875
83366,A201,2014-12-13,2.8,2380.7,27.3125,34.4,24.4,93.0,44.0,6.8,0.7083333333333334
83367,A201,2014-12-14,0.0,3075.0,27.416666666666668,33.7,22.7,93.0,47.0,7.4,0.95
83368,A201,2014-12-15,0.0,2763.9,27.65416666666667,34.6,22.8,92.0,45.0,8.4,0.9583333333333334
83369,A201,2014-12-16,7.0,2409.1,26.70833333333333,34.1,22.9,93.0,46.0,9.3,0.8624999999999999
83370,A201,2014-12-17,0.2,2428.2,26.916666666666668,33.2,23.7,94.0,53.0,7.3,0.5625
83371,A201,2014-12-18,0.0,2930.2,27.5125,33.9,23.4,93.0,44.0,6.1,0.95
83372,A201,2014-12-19,3.4,2808.4,27.46666666666667,33.8,23.6,91.0,50.0,7.4,0.7416666666666667
83373,A201,2014-12-20,1.6,2992.1,28.67,34.8,23.6,93.0,43.0,9.1,0.97
83374,A201,2014-12-21,6.8,2594.1,27.64782608695652,34.2,23.6,92.0,46.0,7.3,0.9478260869565218
83375,A201,2014-12-22,0.0,2931.7,30.688888888888886,34.7,24.5,93.0,46.0,6.5,1.8111111111111111
83376,A201,2014-12-23,0.0,1723.8,29.78333333333333,32.6,26.2,82.0,58.0,6.7,1.64
83377,A201,2014-12-24,0.8,2879.8,30.4375,33.4,25.3,90.0,49.0,7.6,1.85
83378,A201,2014-12-25,0.0,2603.9,30.675,34.1,26.5,80.0,44.0,6.9,1.6083333333333334
83379,A201,2014-12-26,0.6,3042.0,30.423076923076923,33.6,26.3,80.0,45.0,6.5,1.2384615384615385
83380,A201,2014-12-27,0.0,2741.0,28.25909090909091,34.8,23.4,90.0,45.0,7.9,1.4045454545454543
83381,A201,2014-12-28,10.2,2436.0,27.6125,35.0,22.4,91.0,44.0,11.6,0.9833333333333334
83382,A201,2014-12-29,8.0,2054.6,27.2875,32.3,24.1,90.0,55.0,6.3,0.8875000000000001
83383,A201,2014-12-30,32.0,2796.2,26.3125,32.5,20.8,94.0,56.0,17.3,1.1166666666666667
83384,A201,2014-12-31,2.6,2470.3,25.641666666666666,32.6,21.8,94.0,57.0,7.6,0.625
247504,A201,2015-01-01,8.2,2629.8,25.71666666666667,33.2,22.9,93.0,55.0,8.1,0.3333333333333333
247505,A201,2015-01-02,1.0,2734.5,26.65,32.2,22.7,94.0,55.0,6.8,0.525
247506,A201,2015-01-03,0.2,2531.1,27.120833333333334,32.2,23.9,91.0,55.0,7.5,0.5541666666666666
247507,A201,2015-01-04,17.2,2746.9,26.625,32.1,23.7,92.0,56.0,11.2,0.75
247508,A201,2015-01-05,5.8,902.3,24.08333333333333,27.3,22.2,94.0,79.0,9.5,0.5750000000000001
247509,A201,2015-01-06,14.4,2760.5,24.92083333333333,32.3,22.5,94.0,54.0,6.5,0.35
247510,A201,2015-01-07,8.0,2561.0,25.829166666666666,32.6,22.7,95.0,56.0,5.9,0.2208333333333333
247511,A201,2015-01-08,0.4,2406.7,27.116666666666664,32.7,23.3,93.0,52.0,7.2,0.7000000000000001
247512,A201,2015-01-09,3.2,2821.0,26.70833333333333,33.5,23.0,93.0,49.0,10.8,0.4291666666666667
247513,A201,2015-01-10,7.2,2547.6,26.916666666666668,32.5,23.9,93.0,54.0,8.3,0.5625
247514,A201,2015-01-11,13.6,2634.7,27.09166666666667,32.8,24.1,92.0,54.0,7.5,0.8125
247515,A201,2015-01-12,7.2,2522.3,27.425,32.8,24.1,91.0,53.0,6.7,0.7125
247516,A201,2015-01-13,0.2,2745.9,27.5375,33.9,23.5,93.0,50.0,7.0,0.7374999999999999
247517,A201,2015-01-14,2.2,2456.6,27.183333333333334,33.3,24.3,92.0,53.0,8.8,0.6916666666666668
247518,A201,2015-01-15,13.2,2841.8,26.03333333333333,32.3,23.1,93.0,58.0,9.4,0.3583333333333333
247519,A201,2015-01-16,28.8,2513.8,26.070833333333336,32.7,21.7,94.0,55.0,8.1,0.7208333333333333
247520,A201,2015-01-17,2.2,2669.0,26.3375,32.7,22.4,95.0,55.0,7.1,0.7666666666666666
247521,A201,2015-01-18,0.2,2382.5,26.975,32.9,24.1,92.0,51.0,7.2,0.7708333333333334
247522,A201,2015-01-19,19.0,2508.1,26.129166666666663,32.8,22.1,94.0,55.0,9.0,0.7208333333333333
247523,A201,2015-01-20,12.4,1969.3,25.491666666666664,31.1,22.5,94.0,64.0,8.3,0.5375
247524,A201,2015-01-21,26.4,2280.6,25.475,32.7,22.2,94.0,60.0,7.8,0.2208333333333333
247525,A201,2015-01-22,16.0,2848.2,25.4,32.4,23.3,94.0,54.0,7.6,0.5173913043478261
247526,A201,2015-01-23,2.2,2653.2,25.629166666666663,32.2,23.2,94.0,56.0,8.7,0.6166666666666667
247527,A201,2015-01-24,1.0,2401.3,26.59583333333333,31.3,23.5,93.0,55.0,5.2,0.2875
247528,A201,2015-01-25,9.4,2938.6,26.09583333333333,32.5,23.2,94.0,54.0,7.7,0.3625
247529,A201,2015-01-26,3.0,2353.1,25.60434782608696,31.5,23.6,94.0,59.0,4.9,0.3869565217391305
247530,A201,2015-01-27,11.8,3246.2,25.825,33.0,23.3,93.0,52.0,7.3,0.6291666666666667
247531,A201,2015-01-28,5.6,3042.1,26.0375,33.1,22.7,94.0,51.0,9.4,0.7708333333333334
247532,A201,2015-01-29,12.2,3094.9,26.325,33.4,22.9,94.0,53.0,7.0,0.6749999999999999
247533,A201,2015-01-30,4.8,2710.5,27.066666666666663,33.1,23.5,93.0,51.0,8.0,0.7458333333333332
247534,A201,2015-01-31,4.6,2106.5,26.375,32.1,23.5,94.0,58.0,7.3,0.4875
247535,A201,2015-02-01,6.0,2504.8,25.92083333333333,31.9,21.7,94.0,62.0,11.9,0.4458333333333333
247536,A201,2015-02-02,5.4,2290.7,24.7625,31.1,21.6,94.0,59.0,7.6,0.7374999999999999
247537,A201,2015-02-03,1.0,1047.8,24.870833333333334,28.1,23.4,94.0,77.0,7.5,0.6
247538,A201,2015-02-04,33.4,2074.4,25.4375,31.3,23.4,93.0,63.0,8.7,0.4958333333333333
247539,A201,2015-02-05,11.4,2174.9,26.3,31.6,24.0,94.0,63.0,8.8,0.8791666666666668
247540,A201,2015-02-06,0.4,2074.3,26.35217391304348,32.1,23.6,93.0,58.0,7.8,0.8173913043478261
247541,A201,2015-02-07,5.2,2181.8,25.933333333333334,31.1,23.5,94.0,63.0,5.8,0.5041666666666667
247542,A201,2015-02-08,10.2,2486.6,26.423809523809524,32.2,23.0,94.0,60.0,7.0,0.7095238095238096
247543,A201,2015-02-09,1.0,1962.7,26.95294117647059,32.0,23.1,94.0,63.0,8.5,0.8764705882352941
247544,A201,2015-02-10,2.0,1896.9,26.245454545454542,32.3,23.4,94.0,55.0,9.7,0.4818181818181818
247545,A201,2015-02-11,29.4,2814.9,27.89333333333333,33.7,22.9,94.0,56.0,7.7,1.0466666666666666
247546,A201,2015-02-12,1.2,2300.9,28.92,33.5,24.4,93.0,54.0,6.5,0.94
247547,A201,2015-02-13,6.8,2810.5,28.523076923076925,33.2,23.9,93.0,53.0,8.3,0.9307692307692308
247548,A201,2015-02-14,10.0,2760.6,29.73,32.7,23.9,93.0,55.0,7.8,0.98
247549,A201,2015-02-15,0.0,2436.0,29.96,33.3,24.5,93.0,52.0,7.2,1.37
247550,A201,2015-02-16,3.4,2206.6,29.8,32.4,24.8,93.0,58.0,6.3,1.2
247551,A201,2015-02-17,1.0,2361.9,28.042857142857144,32.2,24.8,91.0,61.0,8.2,1.4
247552,A201,2015-02-18,0.0,2569.9,29.625,31.3,24.7,88.0,62.0,7.2,1.65
247553,A201,2015-02-19,0.0,2087.0,27.77142857142857,30.1,23.7,94.0,64.0,5.8,1.5571428571428572
247554,A201,2015-02-20,0.2,3080.2,28.666666666666668,31.6,24.1,89.0,54.0,6.8,1.4333333333333331
247555,A201,2015-02-21,14.4,2001.3,24.879166666666663,28.8,22.1,94.0,63.0,6.4,0.7958333333333334
247556,A201,2015-02-22,0.8,1548.4,25.46666666666667,28.3,23.7,92.0,68.0,7.0,1.1875
247557,A201,2015-02-23,0.2,86.2,23.753846153846155,26.0,22.7,94.0,78.0,2.5,0.0916666666666666
247558,A201,2015-02-24,16.6,2182.5,26.97142857142857,31.7,23.3,94.0,59.0,8.6,0.7785714285714286
247559,A201,2015-02-25,1.6,3107.6,26.75238095238095,34.2,23.1,93.0,46.0,7.6,0.7380952380952381
247560,A201,2015-02-26,0.2,3224.7,27.495833333333334,34.6,23.9,93.0,49.0,7.0,0.6416666666666667
247561,A201,2015-02-27,35.4,3014.4,26.21666666666667,32.9,23.0,95.0,53.0,8.4,0.65
247562,A201,2015-02-28,0.0,1837.2,25.8625,32.3,23.6,95.0,61.0,7.6,0.525
247563,A201,2015-03-01,0.4,1860.3,25.745833333333334,32.3,22.6,93.0,59.0,8.2,0.6666666666666666
247564,A201,2015-03-02,20.6,2518.4,24.90416666666667,31.1,23.1,94.0,63.0,8.8,0.5166666666666667
247565,A201,2015-03-03,4.0,1417.8,24.945833333333336,30.1,23.6,95.0,67.0,5.5,0.4583333333333333
247566,A201,2015-03-04,11.2,2234.5,25.695833333333336,33.4,23.3,95.0,55.0,6.1,0.3208333333333333
247567,A201,2015-03-05,11.8,2283.8,25.120833333333334,32.0,23.4,94.0,60.0,7.6,0.1999999999999999
247568,A201,2015-03-06,0.4,2106.0,25.85,31.2,23.1,94.0,60.0,7.7,0.4708333333333334
247569,A201,2015-03-07,5.8,1861.9,25.1375,28.9,22.2,94.0,71.0,9.9,0.6
247570,A201,2015-03-08,15.4,3096.9,26.116666666666664,32.5,23.7,93.0,55.0,6.4,0.3999999999999999
247571,A201,2015-03-09,18.8,2413.5,26.17083333333333,33.3,22.9,94.0,57.0,6.9,0.5458333333333333
247572,A201,2015-03-10,0.4,2660.5,26.40833333333333,31.7,24.2,94.0,62.0,7.5,0.2916666666666667
247573,A201,2015-03-11,3.0,2096.1,25.433333333333334,29.5,23.0,94.0,69.0,6.6,0.4125
247574,A201,2015-03-12,7.4,3181.8,26.616666666666664,33.7,23.8,94.0,54.0,7.2,0.6708333333333334
247575,A201,2015-03-13,16.2,2140.7,26.35,32.4,24.2,93.0,63.0,7.6,0.4333333333333333
247576,A201,2015-03-14,12.2,2007.8,26.1625,33.1,23.2,94.0,57.0,9.4,0.5
247577,A201,2015-03-15,7.6,2818.2,26.1125,32.6,23.2,94.0,60.0,8.2,0.5333333333333333
247578,A201,2015-03-16,14.4,1054.2,25.0375,29.4,24.0,94.0,76.0,7.2,0.2125
247579,A201,2015-03-17,8.0,2267.6,25.141666666666666,31.4,23.3,94.0,66.0,6.8,0.3791666666666666
247580,A201,2015-03-18,0.2,2104.6,25.266666666666666,30.3,22.8,94.0,61.0,5.9,0.5291666666666667
247581,A201,2015-03-19,5.4,1422.5,25.021052631578947,29.3,23.0,94.0,74.0,5.3,0.3421052631578947
247582,A201,2015-03-20,22.6,1592.7,25.125,30.3,22.6,94.0,67.0,6.0,0.3208333333333333
247583,A201,2015-03-21,3.2,2367.8,25.64583333333333,31.0,22.6,95.0,61.0,6.5,0.6333333333333334
247584,A201,2015-03-22,2.2,1944.1,25.854166666666668,30.5,24.1,94.0,63.0,7.4,0.4875
247585,A201,2015-03-23,24.0,2373.4,25.391666666666666,31.9,23.4,94.0,60.0,6.5,0.4624999999999999
247586,A201,2015-03-24,16.6,2855.8,25.370833333333334,31.6,23.4,94.0,59.0,8.2,0.5541666666666667
247587,A201,2015-03-25,2.6,3140.5,25.52916666666667,31.5,23.2,95.0,60.0,7.3,0.5583333333333333
247588,A201,2015-03-26,0.4,3034.6,26.28333333333333,32.1,23.2,95.0,58.0,8.3,0.7000000000000001
247589,A201,2015-03-27,4.6,2935.3,26.3875,32.8,24.0,94.0,56.0,8.9,0.525
247590,A201,2015-03-28,25.2,2247.3,25.604166666666668,32.3,22.9,94.0,62.0,8.2,0.5
247591,A201,2015-03-29,5.0,3091.2,26.8375,33.6,24.0,94.0,54.0,6.7,0.2958333333333333
247592,A201,2015-03-30,2.0,2154.0,25.879166666666663,31.8,23.6,94.0,62.0,5.2,0.3875
247593,A201,2015-03-31,3.0,2244.0,26.3625,32.1,23.5,94.0,60.0,7.7,0.6583333333333333
247594,A201,2015-04-01,14.6,2059.3,25.7125,30.3,24.3,94.0,66.0,7.7,0.3916666666666666
247595,A201,2015-04-02,0.2,2426.4,26.67083333333333,32.2,23.8,94.0,58.0,7.0,0.7374999999999999
247596,A201,2015-04-03,0.0,3109.7,27.3125,32.9,24.2,91.0,51.0,7.4,1.1875
247597,A201,2015-04-04,0.0,2246.6,27.241666666666664,31.9,23.5,90.0,47.0,7.9,1.1791666666666667
247598,A201,2015-04-05,3.6,1417.0,25.941666666666663,29.9,23.9,90.0,64.0,6.8,0.5208333333333334
247599,A201,2015-04-06,5.8,2745.3,25.633333333333336,32.9,22.7,94.0,50.0,9.8,0.5125000000000001
247600,A201,2015-04-07,11.8,2712.8,25.85,32.3,23.3,94.0,54.0,8.4,0.65
247601,A201,2015-04-08,9.6,2613.5,26.191666666666663,32.0,23.8,93.0,58.0,7.0,0.5833333333333334
247602,A201,2015-04-09,0.8,2545.5,25.695833333333336,31.8,23.5,94.0,63.0,7.6,0.6916666666666668
247603,A201,2015-04-10,26.4,1637.4,24.8125,29.8,23.4,94.0,67.0,7.0,0.325
247604,A201,2015-04-11,10.2,3057.5,25.75,32.8,23.4,95.0,58.0,5.1,0.6375000000000001
247605,A201,2015-04-12,0.2,1006.7,25.504166666666663,28.3,23.8,94.0,78.0,5.5,0.4041666666666666
247606,A201,2015-04-13,13.2,2514.3,25.8875,32.6,23.2,94.0,59.0,7.3,0.6083333333333333
247607,A201,2015-04-14,34.0,3072.7,25.1875,30.9,23.2,94.0,66.0,7.8,0.625
247608,A201,2015-04-15,8.8,1813.4,25.729166666666668,31.7,23.2,95.0,63.0,8.2,0.6541666666666667
247609,A201,2015-04-16,5.2,2532.2,25.525,32.7,22.9,95.0,59.0,6.1,0.6124999999999999
247610,A201,2015-04-17,0.6,2858.0,26.329166666666666,32.7,23.6,95.0,59.0,8.0,0.8708333333333332
247611,A201,2015-04-18,1.6,2620.0,26.133333333333336,32.3,24.1,94.0,60.0,9.3,0.5333333333333333
247612,A201,2015-04-19,8.2,1455.1,25.445833333333336,30.5,22.1,94.0,66.0,9.2,0.6625
247613,A201,2015-04-20,35.6,3314.5,26.23333333333333,33.2,23.1,94.0,53.0,9.2,0.8333333333333334
247614,A201,2015-04-21,2.2,2234.1,25.925,32.3,23.6,95.0,60.0,6.7,0.5625
247615,A201,2015-04-22,4.6,2706.0,25.791666666666668,32.3,23.7,94.0,60.0,5.9,0.4125
247616,A201,2015-04-23,8.6,2658.7,25.475,33.0,23.1,95.0,59.0,5.6,0.5458333333333333
247617,A201,2015-04-24,4.6,3182.6,26.258333333333336,31.8,23.8,94.0,61.0,7.4,0.775
247618,A201,2015-04-25,5.2,2405.9,25.866666666666664,32.8,23.8,94.0,59.0,9.0,0.9875
247619,A201,2015-04-26,29.2,2669.1,25.633333333333336,32.0,23.4,94.0,62.0,8.6,0.6916666666666668
247620,A201,2015-04-27,13.6,2323.8,25.6125,31.6,23.5,94.0,66.0,7.7,0.5958333333333333
247621,A201,2015-04-28,8.4,2697.3,26.28333333333333,32.8,23.0,94.0,57.0,7.4,0.7833333333333333
247622,A201,2015-04-29,51.2,2417.7,25.954166666666666,32.2,23.1,94.0,57.0,10.2,0.7583333333333333
247623,A201,2015-04-30,12.2,2519.3,25.85833333333333,31.4,23.3,95.0,61.0,8.9,0.6291666666666667
247624,A201,2015-05-01,2.8,2715.0,26.34583333333333,32.9,24.1,94.0,58.0,7.1,0.6708333333333334
247625,A201,2015-05-02,1.6,2256.5,26.20833333333333,32.4,23.8,94.0,62.0,9.2,0.5208333333333334
247626,A201,2015-05-03,6.4,1340.9,25.454166666666666,30.4,22.8,94.0,66.0,5.6,0.4041666666666666
247627,A201,2015-05-04,35.4,1824.1,24.90833333333333,30.4,22.7,94.0,69.0,5.5,0.375
247628,A201,2015-05-05,22.8,2669.5,25.59166666666667,32.3,23.2,95.0,61.0,11.9,0.3708333333333333
247629,A201,2015-05-06,3.4,2776.2,26.183333333333334,32.7,23.4,94.0,60.0,7.5,0.7333333333333334
247630,A201,2015-05-07,2.8,2284.3,26.08333333333333,32.1,23.4,94.0,60.0,7.9,0.6
247631,A201,2015-05-08,2.6,2301.5,26.34166666666667,32.2,24.0,94.0,59.0,9.0,0.5958333333333333
